'2017-04-04 23:49:07', '500', '0.1', '1', '0.1543'
'2017-04-04 23:49:13', '500', '0.1', '2', '0.1578'
'2017-04-04 23:49:19', '500', '0.1', '3', '0.1372'
'2017-04-04 23:49:26', '500', '0.1', '4', '0.2118'
'2017-04-04 23:49:32', '500', '0.1', '5', '0.1852'
'2017-04-04 23:49:41', '500', '0.1', '10', '0.2501'
'2017-04-04 23:49:53', '500', '0.1', '20', '0.2021'
'2017-04-04 23:50:09', '500', '0.1', '30', '0.2275'
'2017-04-04 23:50:27', '500', '0.1', '40', '0.2261'
'2017-04-04 23:50:49', '500', '0.1', '50', '0.2178'
'2017-04-04 23:51:24', '500', '0.1', '100', '0.2377'
'2017-04-04 23:51:56', '500', '0.1', '150', '0.1338', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:52:18', '500', '0.1', '200', '0.2311', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:52:38', '500', '0.1', '250', '0.2467', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:53:00', '500', '0.1', '300', '0.179', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:53:20', '500', '0.1', '350', '0.202', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:53:39', '500', '0.1', '400', '0.2331', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:53:58', '500', '0.1', '450', '0.1918', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:54:17', '500', '0.1', '500', '0.1752', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:54:36', '500', '0.1', '600', '0.1693', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:54:54', '500', '0.1', '700', '0.1664', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:55:13', '500', '0.1', '800', '0.1782', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:55:32', '500', '0.1', '900', '0.1537', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:55:50', '500', '0.1', '1000', '0.13', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:55:54', '500', '0.2', '1', '0.1532'
'2017-04-04 23:55:58', '500', '0.2', '2', '0.122'
'2017-04-04 23:56:02', '500', '0.2', '3', '0.1464'
'2017-04-04 23:56:06', '500', '0.2', '4', '0.2216'
'2017-04-04 23:56:11', '500', '0.2', '5', '0.1706'
'2017-04-04 23:56:16', '500', '0.2', '10', '0.2662'
'2017-04-04 23:56:24', '500', '0.2', '20', '0.2466'
'2017-04-04 23:56:35', '500', '0.2', '30', '0.2383'
'2017-04-04 23:56:48', '500', '0.2', '40', '0.2315'
'2017-04-04 23:57:02', '500', '0.2', '50', '0.205'
'2017-04-04 23:57:27', '500', '0.2', '100', '0.2252'
'2017-04-04 23:57:50', '500', '0.2', '150', '0.1683', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:58:11', '500', '0.2', '200', '0.1796', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:58:32', '500', '0.2', '250', '0.1705', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:58:52', '500', '0.2', '300', '0.2304', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:59:11', '500', '0.2', '350', '0.1549', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:59:31', '500', '0.2', '400', '0.2359', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-04 23:59:52', '500', '0.2', '450', '0.2056', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:00:11', '500', '0.2', '500', '0.1835', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:00:32', '500', '0.2', '600', '0.1567', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:00:52', '500', '0.2', '700', '0.1682', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:01:12', '500', '0.2', '800', '0.1989', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:01:32', '500', '0.2', '900', '0.1943', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:01:52', '500', '0.2', '1000', '0.1501', ""Cannot feed value of shape (0,) for Tensor 'Placeholder:0', which has shape '(?, 3072)'""
'2017-04-05 00:01:55', '500', '0.3', '1', '0.1839'
'2017-04-05 00:02:00', '500', '0.3', '2', '0.1154'
'2017-04-05 00:02:04', '500', '0.3', '3', '0.1393'
'2017-04-05 00:02:09', '500', '0.3', '4', '0.2358'
'2017-04-05 00:02:14', '500', '0.3', '5', '0.1437'
'2017-04-05 00:02:20', '500', '0.3', '10', '0.1767'
'2017-04-05 00:02:29', '500', '0.3', '20', '0.2002'
'2017-04-05 00:02:39', '500', '0.3', '30', '0.2308'
'2017-04-05 00:02:52', '500', '0.3', '40', '0.1646'
